ANO_EJE|TIPO_GOBIERNO|TIPO_GOBIERNO_NOMBRE|SECTOR|SECTOR_NOMBRE|PLIEGO|PLIEGO_NOMBRE|SEC_EJEC|EJECUTORA|EJECUTORA_NOMBRE|ALMACEN|SEC_ALMACEN|NOMBRE_ALMACEN|TIPO_TRANSAC|NOMBRE_TIPO_TRANSACCION|NRO_MOVIMTO|NRO_ORDEN|PROVEEDOR|NOMBRE_PROVEEDOR|OBSERVACION|FECHA_MOVIMTO|MES_MOVIMTO|NOMBRE_MES|TIPO_USO|NRO_GUIA|NRO_FACTURA|ESTADO_KARDEX|FECHA_REG|DOCUM_CONFIRMA|FECHA_CONFIRMA|GLOSA|TIPO_BIEN|GRUPO_BIEN|NOMBRE_GRUPO|CLASE_BIEN|NOMBRE_CLASE|FAMILIA_BIEN|NOMBRE_FAMILIA|ITEM_BIEN|NOMBRE_ITEM|UNIDAD_MEDIDA|UNIDAD_MEDIDA_DESC|MARCA|NOMBRE_MARCA|CANT_ARTICULO|PRECIO_UNIT|VALOR_TOTAL
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |7|0|0|DIRECC. REGION. DE SALUD - ICA CENTRO DE DISTRIBUCION (SISMED)                                      |DIRECICION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SSIMED)                                   |03/03/2020|3|MARZO                           |C|07        |07             |CON CONFORMIDAD                 |16/03/2020 14:33:48|07                                                |03/03/2020|PECOSA N° 0012DIRECICION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SSIMED)                                                                                                                                                                                                                             |B|58|PRODUCTOS FARMACÉUTICOS|39|HORMONAS Y ANTAGONISTAS HORM: ESTROG, PROGEST, ANTICONC.INTERN, HORM GONAD. Y ESTIM E INH OVAR OTROS|0042|MÉTODOS DE BARRERA.|0001|PRESERVATIVO SIN NONOXINOL|112|UNIDAD|972|.SIN MARCA                                                                                          |72000|0,039049|2811,53
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |8|0|0|DIRESA - ICA (SISMED)                                                                               |DIRECCION REGIONAL DE SALUD - ICA                                                                   |03/03/2020|3|MARZO                           |C|8         |8              |CON CONFORMIDAD                 |16/03/2020 15:02:57|08                                                |03/03/2020|PECOSA N° 0020DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                              |B|35|PRODUCTOS QUÍMICOS INCLUYE BIO-QUÍMICOS Y GASES INDUSTR. Y REACTIVOS DE ANÁLISIS CLÍNICOS Y DIAG|86|REACTIVOS Y OTROS SIMILAR P/ANAL. DE ANATOMOPATOLOGÍA, INMUNOLOGÍA, CITOGENET., BIOLOG MOLEC Y OTROS|0009|OTROS REACTIVOS Y SIMILARES PARA DIAGNÓSTICO USO EN LABORATORIO |1371|PRUEBA RAPIDA PARA VIH 1-2|421|DETERMINACION|328|SIN MARCA                                                                                           |1250|1,569|1961,25
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |8|0|0|DIRESA - ICA (SISMED)                                                                               |DIRECCION REGIONAL DE SALUD - ICA                                                                   |03/03/2020|3|MARZO                           |C|8         |8              |CON CONFORMIDAD                 |16/03/2020 15:02:57|08                                                |03/03/2020|PECOSA N° 0020DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                              |B|35|PRODUCTOS QUÍMICOS INCLUYE BIO-QUÍMICOS Y GASES INDUSTR. Y REACTIVOS DE ANÁLISIS CLÍNICOS Y DIAG|58|MICROBIOLOGÍA Y PARASITOLOGÍA : REACTIVOS USO ESPECÍFICO Y USO GENERAL|0002|MICROBIOLOGÍA Y PARASITOLOGÍA : REACTIVOS USO ESPECIFICO|0258|PRUEBA RÁPIDA PARA VIH 1-2 Y SÍFILIS X 25 DETERMINACIONES|112|UNIDAD|328|SIN MARCA                                                                                           |40|165,2795|6611,18
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |9|0|0|DIRECC. REGION. DE SALUD ICA CENTRO DE DISTRIBUCION (SISMED)                                        |DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                    |03/03/2020|3|MARZO                           |C|09        |09             |CON CONFORMIDAD                 |16/03/2020 15:16:48|09                                                |03/03/2020|PECOSA N° 0027DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                              |B|58|PRODUCTOS FARMACÉUTICOS|05|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL: ANTICONVULSIVOS|0008|CARBAMAZEPINA.|0001|CARBAMAZEPINA 200 mg TAB|112|UNIDAD|972|.SIN MARCA                                                                                          |250|0,07412|18,53
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |9|0|0|DIRECC. REGION. DE SALUD ICA CENTRO DE DISTRIBUCION (SISMED)                                        |DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                    |03/03/2020|3|MARZO                           |C|09        |09             |CON CONFORMIDAD                 |16/03/2020 15:16:48|09                                                |03/03/2020|PECOSA N° 0027DIRECCION REGIONAL DE SALUD - ICACENTRO DE DISTRIBUCION (SISMED)                                                                                                                                                                                                                              |B|58|PRODUCTOS FARMACÉUTICOS|48|MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL:  ANTIPSICÓTICOS|0054|SULPIRIDA.|0001|SULPIRIDA 200 mg TAB|112|UNIDAD|972|.SIN MARCA                                                                                          |250|0,17352|43,38
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |10|0|0|DIRECC. REGION. DE SALUD AYACUCHO - DIRECC. EJEC. DE MEDICAM. INSUMOS Y DROGAS                      |DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS            |03/03/2020|3|MARZO                           |C|10        |10             |CON CONFORMIDAD                 |16/03/2020 15:22:19|10                                                |03/03/2020|PECOSA N° 0032DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS                                                                                                                                                                                                      |B|58|PRODUCTOS FARMACÉUTICOS|09|MEDICAMENTOS ANTIINFECCIOSOS ANTIBIÓTICOS:  AMINOGLUCOSIDOS|0003|AMIKACINA|0002|AMIKACINA (COMO SULFATO) 50 mg/mL INY 2 mL|112|UNIDAD|972|.SIN MARCA                                                                                          |1000|0,40015|400,15
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |10|0|0|DIRECC. REGION. DE SALUD AYACUCHO - DIRECC. EJEC. DE MEDICAM. INSUMOS Y DROGAS                      |DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS            |03/03/2020|3|MARZO                           |C|10        |10             |CON CONFORMIDAD                 |16/03/2020 15:22:19|10                                                |03/03/2020|PECOSA N° 0032DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS                                                                                                                                                                                                      |B|58|PRODUCTOS FARMACÉUTICOS|45|MEDICAMENTOS OXITÓCICOS Y ANTIOXITÓCICOS:  OXITÓCICOS|0002|ERGOMETRINA|0003|ERGOMETRINA MALEATO 200 µg/mL (0.2 mg/mL) INY 1 mL|112|UNIDAD|972|.SIN MARCA                                                                                          |500|0,47998|239,99
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |10|0|0|DIRECC. REGION. DE SALUD AYACUCHO - DIRECC. EJEC. DE MEDICAM. INSUMOS Y DROGAS                      |DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS            |03/03/2020|3|MARZO                           |C|10        |10             |CON CONFORMIDAD                 |16/03/2020 15:22:19|10                                                |03/03/2020|PECOSA N° 0032DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS                                                                                                                                                                                                      |B|58|PRODUCTOS FARMACÉUTICOS|38|MEDICAMENTOS QUE AFECTAN SIST.GASTROINTEST.: ANTIÁCIDOS, LAXANTES, ANTIDIARREIC, ANTIULCER. Y OTROS|0076|METOCLOPRAMIDA|0003|METOCLOPRAMIDA CLORHIDRATO 10 mg TAB|112|UNIDAD|972|.SIN MARCA                                                                                          |10000|0,061683|616,83
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1195|404|REGION ICA-HOSPITAL SAN JUAN DE DIOS - PISCO|001|003|ALMACEN TRANSFERENCIA Y DONACIONES      |4|NEA - DONACION                  |10|0|0|DIRECC. REGION. DE SALUD AYACUCHO - DIRECC. EJEC. DE MEDICAM. INSUMOS Y DROGAS                      |DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS            |03/03/2020|3|MARZO                           |C|10        |10             |CON CONFORMIDAD                 |16/03/2020 15:22:19|10                                                |03/03/2020|PECOSA N° 0032DIRECCION REGIONAL DE SALUD AYACUCHODIRECCION EJECUTIVA DE MEDICAMENTOS INSUMOS Y DROGAS                                                                                                                                                                                                      |B|58|PRODUCTOS FARMACÉUTICOS|69|ANALGÉSICOS NARCÓTICOS Y ANTAGONISTAS NARCÓTICOS|0006|TRAMADOL_|0010|TRAMADOL 50 mg/mL INY 2 mL|112|UNIDAD|972|.SIN MARCA                                                                                          |5000|0,381848|1909,24
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1052|403|REGION ICA-HOSPITAL REGIONAL DE ICA|001|003|ALMACEN ESPECIALIZADO - MEDICINAS       |4|NEA - DONACION                  |1|0|0|SEVEN PHARMA SAC DONACION MEDICAMENTOS                                                              |DONACION DE MEDICAMENTOS                                                                            |03/04/2020|4|ABRIL                           |C|GUIA 19700|GUIA 19700     |CON CONFORMIDAD                 |06/04/2020 12:53:50|GUIA 19700                                        |03/04/2020|DONACION DE MEDICAMENTOS                                                                                                                                                                                                                                                                                    |B|58|PRODUCTOS FARMACÉUTICOS|24|MEDICAMENTOS ANTIINFECCIOSOS: ANTIVIRALES|0032|ACICLOVIR|0014|ACICLOVIR 400 mg TAB|112|UNIDAD|328|SIN MARCA                                                                                           |16|0,12375|1,98
2020|R|GOBIERNO REGIONAL               |99|GOBIERNOS REGIONALES|449|GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA|1052|403|REGION ICA-HOSPITAL REGIONAL DE ICA|001|003|ALMACEN ESPECIALIZADO - MEDICINAS       |4|NEA - DONACION                  |2|0|0|ACTA  DONACUIB DELSRCONGRESISTA  FREDDY CONDORY                                                     |ACTA  DONACION DELSR CONGRESISTA    FREDDY CONDORY                                                  |08/04/2020|4|ABRIL                           |C|ACTA  DONA|ACTA  DONA     |CON CONFORMIDAD                 |13/04/2020 10:05:33|ACTA DE DONACION                                  |08/04/2020|DONACION DE INSUMO                                                                                                                                                                                                                                                                                          |B|49|ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)|55|VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN|0001|ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE|0720|MANDILON DESCARTABLE TALLA M|112|UNIDAD|328|SIN MARCA                                                                                           |100|6,81|681
